id,description,value
989645,to buy shoes and shoe soles for resale,0
992206,to pay for the treatment course of his mother at the hospital,0
992314,to cover the expenses of her husband��_��__��_��___��_��__��_��____s surgery and then the course of treatment at the hospital,0
987794,"to invest in basic ingredients and propane oil to make tamales, pupusas and riguas.",0
987803,to buy products and plastic bags for his business,0
988897,to buy furniture,0
988086,to buy fertilizers for his coffee crops.,0
988092,to buy feed for his pigs; he also needs to make some improvements to and enlarge his pigsty.,0
988094,to construct a tank for water for the pigs so that they can be better nurtured.,0
988095,to puchase a new motorcycle and to be able to complete the paperwork for the one that he already has.,0
987885,"to invest in corn, seasonings, drinks, chocolate, cheese, shredded pork, oil, etc. in order to make and sell pupusas.",0
989057,to purchase more stock of lessos for resale,0
992289,"to pay for candies (1,000 kg), walnuts and hazelnuts to meet high demand for the New Year holiday season.",0
992429,to buy secondhand clothes for selling.,0
992438,to increase her capital and buy a large quantity of clothes for resale.,0
992302,to enlarge the number of his livestock with two more calves and also he will buy fodder for all his farm cattle,0
991795,To start trading business with fruits and vegetables,0
992161,to purchase stock of products and to start trading with fruits and vegetables.,0
990238,to buy pigs and chickens to stock her business so she can offer better products and a good service to her clients. ,0
990279,to pay for maintenance to improve his vehicle in order to provide a safer service and be available whenever the customers need him.,0
990317,"to purchase clothing, disposable plates and utensils, basic grains, French bread, etc. in light of the upcoming Christmas season. ",0
990362,"to buy clothing for women, men and children. The approaching Christmas season is a good time to increase her income.",0
991919,"to buy perfumes, lotions, creams, shampoo, deodorants, etc. in brief.",0
989695,to purchase merchandise to stock her neighborhood shop.,0
990936,to buy fodder for his pigs and he needs to provide his pigs with as much fodder possible for winter,0
992236,to renew her stall��_��__��_��___��_��__��_��____s clothes assortment with new winter season women's clothes.,0
992261,to buy two bulls and fodder for his cows.,0
989592,To buy children's clothes for the new season,0
989689,"to buy detergents and soap, as well as intending to take advantage of the season to invest in Christmas decorations.",0
990949,to buy winter tires and gas for his car.,0
992250,for paying for his wife��_��__��_��___��_��__��_��____s treatment with special medicine.,0
992265,to complete the repairing of his flat making it clean and comfortable before the New Year holidays.,0
992277,to enlarge the number of farm cattle.,0
992405,to pay for necessary dental surgery.,0
990563,to buy20 sheep for fattening and resale,0
991739,to open a general store and have her own business activity.,0
991866,to buy more plated jewelry and products for personal use.,0
991888,"to buy sweets, sodas, basic grains, coffee, soups, eggs, gelatins, sugar, etc. wholesale.",0
991940,to buy fish to sell,0
991943,to buy piglets & feed.,0
991946,to buy meat for her restaurant.,0
992062,"to buy ingredients like milk, sugar, fruits and other materials for her food production business.",0
992270,to purchase baby pigs to raise and sell in future.,0
992276,"to purchase baby poultry to raise, and to buy supplies for farming.",0
992286,to purchase more vegetables to resell.,0
991871,to buy plastics and notions to sell.,0
992220,to purchase a machine and more cloth.,0
989492,to buy bestselling drinks and to increase on his pig stock.,0
992228,to buy more seafood to sell.,0
992234,to purchase baby fish to raise and sell in the future.,0
992245,to purchase poultry to resell.,0
992247,to pay for her surgery at the hospital.,0
989462,to buy additional stock of groceries to sell.,0
991552,to pay his university educational fees for a BA in English Language,0
990024,to buy more stock of mobile phones and accessories.,0
990952,to purchase an asset motorcycle for transportation service.,0
983874,"To start his chicken breeding business, and to be able to provide a better future to his daughter",0
986558,to buy the best-selling farm supplies to meet his customers' demand.,0
991071,to buy fruit to sell.,0
991776,to rent rice fields to harvest and sell.,0
992142,To purchase spare parts for motor maintenance.,0
992174,to pay for his university tuition to pursue his studying in the Health and Fitness department.,0
989604,"to purchase more grocery items including grains, peas, flour, sugar and tea to cater to the maximum number of customers and generate a healthier source of income.",0
991184,to purchase corn and beans to stock her business and sell.,0
992072,to build a pigsty.,0
991760,"to purchase more fruits like bananas, passion fruit, etc. for sale.",0
991778,to pay for tuition and non-tuition costs.,0
992224,to buy groundnuts to sell.,0
988090,to buy more cattle as well as agricultural inputs to improve his pastureland.,0
989895,to buy cattle.,0
991206,"to buy cattle, have more animals, and make use of the grass that grows in his land.",0
991706,"to buy sheep, feed them, and resell them.",0
991858,to buy fishhooks and plastic bags for his fishing business.,0
989371,buy more pigs and food and vitamins for them.,0
989381,to purchase four sacks of feed and groceries,0
989414,to buy more home products to offer for sale.,0
987944,"to buy a heifer to raise, fatten, and sell.",0
988652,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest",0
988685,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest",0
991773,to service his boda boda,0
992155,to increase his capital and buy a large quantity of potatoes for resale.,0
990793,to buy more stock of tailoring materials,0
991159,to buy food products and seasonal Christmas merchandise to sell.,0
991642,"to buy the fast moving items in his duka (shop), and to increase shop inventory.",0
991121,to give his grand-child Armando a proper home in which to make his dream come true: to become a doctor.,0
991132,to buy mattresses.,0
991197,to buy a refrigerator and soda counter to improve her business.,0
991635,"to purchase piglets, ducklings and high quality feeds.",0
987875,to purchase a refrigerator to store more ice cream and to maintain a motorcycle that he uses in his business.,0
987878,to pay for the harvest of his staple grains crop as well as to purchase bags to store them in.,0
987889,"to buy rice, sugar, coffee, eggs, cheese, milk and bread for her business.",0
987895,"to buy more staples such as sugar, rice, beans, corn, oil, milk, coffee, salt, eggs and other products.",0
988683,to pay for the gas installation at his house.,0
988687,to buy merchandise for her business,0
989125,to purchase more handbags for resale.,0
989168,to invest in her husband's crockery business.,0
989197,to  purchase newly released accessories and cosmetics especially for the coming Christmas season.,0
989215,to purchase more hand bags for selling.,0
987883,"to invest in special paper for repairing speakers, copper, glue, speaker cones, wire, and other materials that are necessary for equipment repairs.",0
988678,to buy a milking cow,0
988681,to buy a cow,0
989061,to purchase more bales of clothes for resale,0
989086,to invest in her husband's taxi repair.,0
989101,to invest in repair of her husband's transportation rickshaw.,0
987870,to buy an assortment of bread to resell. Another portion will allow her to buy clothing articles with new styles to satisfy the taste of her customers.,0
988610,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest",0
988047,"to buy some packages of ��_��__��_��___��_��__��_��____��_��__��_��___��_��__��_��____ame"" and ""yuca��_��__��_��___��_��__��_��____ (traditional Colombian tubers), corn and some chili pepper.",0
988081,"buy products like rice, oil, grain, disposables, and an umbrella to improve her food place.",0
988674,to buy a milking cow,0
988964,to purchase more coconut supplies for resale.,0
988987,to buy more cows for fattening to sell.,0
988990,to buy more cows for fattening.,0
989000,to buy more cows for his farm.,0
988500,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest",0
988699,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",0
988701,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",0
988909,help her son invest in his barber shop.,0
988951,to increase the shop inventory to meet his customers' demand at his store.,0
987839,"to make silage to feed his livestock, to cut hay, to pay laborers, and to chop the hay so that he has enough feed for the summer.",0
987831,to buy a motorcycle.,0
987833,"to buy new clothing, sandals and other personal care products in order to meet customer demand.",0
987838,"to buy bread, meat, tomatoes, cabbage, toppings, beverages, condiments, etc. to make and sell hot dogs.",0
988800,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest ",0
988797,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest ",0
987496,"to buy athletic shoes, t-shirts, jeans and other items to sell.",0
987498,"to buy bedspreads, blankets, tablecloths and sheets to sell.",0
988764,to buy cleaning products.,0
988771,to buy seeds.,0
989857,"to buy supplies for the preparation of natural medicines and for other personal expenses.
",0
989883,"para invertir en su negocio en la compra de una mayor cantidad de cajas de cervezas,de paquetes de gaseosas as��_��__��_��___��_��__��_��____ como para realizar algunos arreglos en su local. ",0
990614,to invest in various types of agricultural work for his crops and to buy fertilizer.,0
990633,to buy merchandise and buy a shop.,0
990665,"to invest in the maintenance of a hectare of coffee, ensuring a good 2016 season.  ",0
990873,to pay university tuition for BSc. degrees in Chemistry and Psychology.,0
991177,to purchase fertilizers and pay for irrigation.,0
989306,to buy more coconuts wholesale,0
989527,to increase the stock of meat and to buy supportive working equipment for his butcher shop.,0
990281,to buy clothing and perfume wholesale.,0
990334,"to buy beauty products like dyes, body waves, coloring, straighteners, and highlights.",0
991096,to buy wholesale potatoes and vegetables.,0
991819,store rice and then sell it.,0
990370,to purchase fertilizers and pay for irrigation,0
991139,to buy 2 more calves,0
991150,to purchase sheep ,0
990643,to invest in the maintenance and cultivation of 1.5 hectares of coffee in production.  ,0
991564,to pay for his semester fees.,0
991594,to buy some seeds and mineral fertilizers and to pay for the land's rent.,0
991058,to buy Christmas products to sell.,0
991073,to buy clothing merchandise and raw material for her crafts.,0
991493,to buy seeds and mineral fertilizers for new sowing.,0
991530,to replace her old tools with new ones and to add a section for manicures to better serve the ladies at her salon.,0
991775,to raise rams to sell.,0
991779,to buy a large supply of corn to resell.,0
990259,"to buy more soups, eggs, basic grains, soft drinks, candies, pastries, etc.",0
990283,"to buy trammels and fishing nets, and to pay for boat maintenance.",0
990687,"to purchase wheat, rice, flour, pulses, soaps, shampoo, detergent, and biscuits for her husband's general store. ",0
990811,"to purchase more milk, sugar, salt, cake, and general items to resell.",0
991145,to buy three calves.,0
989708,to purchase needed construction materials.,0
990387,"to purchase new collections of clothes: blouses, dresses, jeans, bermudas, etc.",0
990494,to buy three heifers in order to increase her herd,0
990709,to buy warm clothing for her clothes selling business from her home.,0
990908,to purchase one more cow for his farm and also fodder for all his farm cattle.,0
991317,to purchase poultry to raise and sell in the future.,0
991320,to purchase baby poultry to raise and sell in the future.,0
991348,to purchase a baby cow to raise and sell in the future.,0
991403,to purchase fish to resell.,0
991408,to purchase fish to resell,0
988682,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest. ",0
988730,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",0
988731,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",0
988501,"to buy stock of retail goods e.g. cooking fat, flour and soft drinks.",0
988709,"to buy food and clothing, eliminating pressure to sell his maize for low prices at harvest.",0
988717,"to buy food and clothing, eliminating pressure to sell his maize for low prices at harvest.",0
988722,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",0
988726,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",0
990431,"to organise her premises better to offer dishes to diners using a better system, and to earn a higher income for her daughters.",0
991346,to purchase baby poultry to raise and sell in future.,0
988546,to purchase more items for his retail shop,0
983571,to renovate his teahouse,0
987282,"to buy: cement, sand, gravel, a bricks to build a retaining wall in the area shown in the picture.",0
987288,"to buy cement, sand, gravel, bricks and iron to build a room in her house.",0
988272,to buy greater variety of cloth in different colors for her business to get a boost in her earnings.,0
988429,to buy new products for her shop,0
988431,to purchase plastic shoes.,0
988434,to purchase shoes.,0
988435,to purchase more stock of clothes for resale.,0
988442,"to buy cooking oil, wheat flour, sugar and detergent.",0
988502,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest",0
988550,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest",0
988578,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",0
988583,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",1
988585,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",0
988602,"to buy food and clothing, eliminating pressure to sell his maize for low prices at harvest.",0
987274,"buy makeup, clothing for men and women, sandals for girls, and articles for the home, among other products, to sell.",0
987278,"to purchase new equipment, such as an amplifier, speakers with integrated lights and a DJ controller.",0
986247,buy more chickens at wholesale price.,0
986907,to buy a cow.,0
987231,"to buy: cement, stones, gravel, bricks, and iron to construct a hallway in her home.",0
987226,"to buy"" cement, stones, gravel, bricks, and iron to construct a room in her home.",0
988465,to buy shoes for this winter season.,0
988509,"to purchase a stock of cosmetics, including hair chemicals, sprays, lotions, braids and creams to sell.",0
989820,"to pay for implementation and supplies for a pizza shop, so she can better sell her products to the public and generate income for her daughter.",0
990204,to restore out-of-stock items in her mama lishe food store.,0
990371,to purchase shoes and a shirt.,0
991313,to purchase baby poultry and pigs to raise and sell in the future.,0
991369,to purchase baby pigs to raise and sell in the future.,0
987207,"to buy rice, beans, coffee, sugar, bread and detergent, among other products, to improve her shop's inventory.",0
987209,"to buy lotions, shampoos, and other personal use products.",0
987213,to hire help to work with his crops which are ready to be harvested.,0
987219,to buy pigs because they are selling them at a good price.,0
989291,to buy cooking ingredients to sell empanadas wholesale.,0
991033,to buy more cattle for selling.,0
990800,to purchase fish to resell,0
990820,to purchase calves to raise and sell in the future.,0
990896,to purchase animal fodder for his cattle for long winter months,0
990920,for passing a medical exam and also a course of treatment at the hospital for the control of his health state.,0
991125,to buy fertilizer and pay for labor and irrigation.,0
991158,to manage his livestock farm selling beef.,0
991163,to buy cattle for fattening and resale.,0
989318,"to buy soft drinks, staple grains, coffee, soups, eggs, soap, detergents, sugar, etc. at wholesale.",0
987811,to buy more clothing to sell.,0
990985,to buy new women's accessories for his cosmetics store,0
990993,"to buy more soda, juice, milk and water to sell.",0
989047,to purchase more antiques and new household supplies ?to sell.,0
990524,to expand and promote his shop and buy new products.,0
990537,to buy more kinds of products and food supplies to sell to attract ?more customers,0
991144,to raise sheep to resell,0
990822,to purchase calves to raise and sell in the future.,0
989869,to buy a few additional cows in order to increase the size of her herd.,0
989875,to buy six steers for fattening and resale.,0
990245,to buy 100 lbs of corn for making and selling tortillas.,0
990817,to purchase more supplies to maintain her hair salon.,0
991137,to purchase sheep to raise and then resell,0
987191,to buy fertilizer and pay workers to clean and harvest his coffee crops.,1
987202,"to buy soap, detergent, oil, rice and products for her business.",0
988254,"to buy rice, sugar, grains, biscuits, oil and flour from the market at lower rates to make her stock available to her customers.",0
988255,"to pay for land preparation like plowing & harrowing and purchase of good variety of seedlings for healthier, heavier and more produce",0
988324,to purchase additional prepaid airtime credit for helping community members who need access to communication service.,0
988336,to give his community better access to communication and financial services by selling mobile airtime credits and providing bill-payment services.,0
988353,to buy a new motorcycle for transport,0
988362,to purchase animal feeds and farm inputs,0
988402,"to repair the cow shed and buy dairy feed to help cater for his family's basic needs, such as better food and clothing.",0
987205,to buy more shellfish and sell them in the neighbouring communities.,0
987227,"para comprar redes de pesca, para mejorar la pesca artesanal. ",0
988256,to buy more dried fish and eggs to sell to customers.,0
988299,"to buy cattle, goats, and sheep.",0
988304,to purchase charcoal and milk.,0
988345,"to buy more stock of flour, oil, beans, etc.",0
988498,"to purchase stock of wheat flour, maize flour, sugar, rice and firewood.",0
988541,to buy grocery and water for resale.,0
988576,"to buy cereals such as maize, beans, wheat, and millet to sell and she hopes this will enable her to make more profits to provide food for her family.",0
990240,to pay for the last year of university and his degree fees.,0
988230,"to buy drinks, canned goods, noodles, cooking oil, spices, toiletries, candies, chips, biscuits, salt, and sugar",0
988243,"to buy imported used clothes; feed; ""tongog"" (tannin powder)",0
988267,to purchase additional stocks for her buy-and-sell business.,0
987741,to pay graduation costs.,0
987618,"to buy bread, flour, sugar and other items.",0
988228,"to buy chips, candies, biscuits, coffee, powdered chocolate drinks, sugar, salt, canned goods, noodles, spices, eggs and drinks; dried fish",0
985174,"to purchase stock for her fruit and vegetable stall, including sweet potatoes, paw paw and pumpkins.",0
989894,"to buy flour, bags, corn, gas, chairs and tables.",0
990718,"to buy more stock of local brew, beers, sodas, spirits, sugar, rice, soap and cooking oil for selling",0
986662,To boost his retail trade business,0
990804,to purchase fish to resell,0
988083,to buy more chickens and food for them so he has more to offer.,0
988124,to purchase rice and invest in electronic top-up loads.,0
988131,to purchase soft drinks and frozen goods like longaniza( sausage) and hotdog,0
988217,"to buy additional grocery items including oil, milk, sugar, juices etc",0
990125,to buy a car which will facilitate her business and allow her to move to her customers' houses easily.,0
990657,To pay for his tuition fees from the first to the fourth year,0
988171,"to buy more milk, soap, bread, cooking fat, and other items to sell.",0
988174,"to buy more earrings, bangles, and necklaces to sell.",0
988177,to buy more stocks of stationery.,0
988178,"to buy more stock of bread, soft drinks, airtime and other items.",0
987070,"to purchase chickens to raise, ingredients to prepare foods, and cooking utensils.",0
987072,to buy merchandise for her business. ,0
988019,"to buy merchandise like jeans, blouses, perfume, and women's bags for resale this Christmas season.",0
988022,"to buy seeds to grow plantain, to pay for some workers and to buy fertilizers and other agricultural materials.",1
987067,"to buy agricultural inputs like fertilizer, plantain seeds and pesticides.",0
987068,"to purchase pigs, materials to make corral repairs, and feed for the animals so she can have better production.",0
987069,to purchase cachama fish and feed for them.,0
988006,"buy some clothes, shoes, bed sheets and other items to sell during this Christmas season.",0
986207,To buy cattle and fertilizer ,0
986914,to buy a heifer.,0
987851,"to buy cattle and pigs, which she will raise and fatten to later sell them at wholesale discounts.",0
989702,to buy another cow,0
990229,To buy new equipment for her beauty salon,0
987060,buy more ingredients to she can expand the range of food she offers,0
987062,"to buy products for the home, such as plates and cooking utensils, among other items.",0
987063,buy more cosmetics and personal healthcare products,0
987064,buy two suckling pigs to raise and fatten,0
987065,to buy more piglets to raise and fatten.,0
988004,to purchase some showcases and general  stock items,0
988406,to invest in his cosmetic shop.,0
989799,Buy furniture an mannequins to sell second hand clothing.,0
990444,to buy new clothes for her clothes-selling business.,0
990531,"to buy more products and food supplies ?such as flour, chips, soft drinks, candies, and vegetables.",0
989774,to buy tyres and look after his vehicle.,0
989712,to buy antennas and decoders so he can set up satellite television connections in the country.,0
989741,"to buy new merchandise like new clothing, shoes, sandals and perfume amongst others.",0
989762,"to invest in chickens, feed, and vitamins in order to fulfill the orders during the Christmas season.",0
990509,to buy a new collection of women's clothing to sell from his stall.,0
990511,to buy a new collection of women's clothing to sell from his stall.,0
990512,to buy a new collection of women's clothing to sell at his stall.,0
990094,to increase her merchandise with new collection of items and offers for the upcoming Christmas season,0
990538,"to buy a new hair dryer, new tools for nails and new makeup.",0
987055,to buy merchandise at wholesale. ,0
988049,to buy clothes to sell in this end-of-the-year season.,0
988054,"to buy some fabric, paints and inputs for making clothes, so with this she can increase production.",0
988064,buy a milk cow.,0
989067,to increase her business merchandise with special Christmas gifts and newly released cosmetics,0
990412,to buy cold drinks at retail and wholesale prices,0
990506,to buy a new collection of kitchenware to sell from his stall.,0
990508, to buy a new collection of women's clothing to sell at his stall. ,0
990510,to buy a new collection of women's clothing to sell from his stall.,0
990518,to buy a new collection of laptops to sell at his store.,0
989751,to buy used clothing wholesale to increase her working capital.,0
988002,"buy some inputs like jeans, blouses and t-shirts to increase her products to sell",0
988043,"to buy more chickens, plus some food and vitamins for them.",0
987029,"to purchase agricultural supplies such as fertilizers, manure, and to purchase coffee seeds.",0
987032,to get clothes inventory for the end of the year season.,0
987981,to buy some agricultural inputs to make his produce grow bigger and better.,0
987983,to buy some agricultural input to improve his growth and production.,0
987985,"to buy more groceries such as canned goods, spices and noodles.",0
987991,buy more pigs; and some vitamins and food for them.,0
987995,buy some agricultural inputs and to pay for some technical assistance.,0
987020,"to stock her business with rice, sugar, raw cane sugar, coffee, bread, toilet paper, beans, lentils, oil, eggs, arepas [filled corn tortillas], pastas, and chocolate.",0
987021,to buy a stock of ingredients and basic materials for perfumery and fast food so that she can improve her income.,0
987023,to buy an umbrella to protect herself from the elements.,0
987025,"to stock his store with hair bands, headbands, necklaces, and earrings.",0
987027,to buy merchandise in bulk to increase her sales.,0
987028,to buy wholesale borjo fruits and pineapples,0
987010,to buy hair washing equipment. hair-cutting chairs and supplies like dye and treatments amongst others.,0
987011,to do remodeling in her kitchen to have more space to work.,0
987004,to renovate her store and buy chemicals for hair dying and straightening. ,0
986708,to increase her merchandise with new items and offers for the upcoming Christmas season,0
987602,to buy new special traditional costumes to provide his customers with diversified wedding-themed cultures.,0
987764,to upgrade her beauty salon's equipment.,0
987599,to purchase more cows for his farm,0
987630,"to buy more stock of sugar, bread, flour, cereals and other items",0
987632,to buy more maize.,0
986579,to buy mobile accessories and extra recharge for her son's newly set up mobile shop.,0
986601,to purchase sheltering material such as wooden planks and bamboos for her husband's business.,0
986980,to buy a mobile speaker to be able to work and increase his income.,0
986987,buy 2 grazing steers.,0
986909,to buy a pair of bullocks.,0
986911,to buy a heifer.,0
986912,to expand his business selling hats.,0
986936,"to buy merchandize such as purses, cell phone accessories, wallets, watches and other items to sell.",0
986941,to pay for an architect to expand her business.,1
986942,to purchase cattle to increase his livestock.,0
986945,to purchase detergents and staple grains so she can expand her business.,0
986956,to buy a fishing boat because he wants to have his own to be comfortable for his work.,0
986963,"to buy more essential products such as sugar, coffee, bread, eggs, spices, sweets, drinks, etc, to stock his shop.",0
987437,to purchase more stocks to sell in her general store.,0
987443,"to buy kitchenware, plasticware and assorted toys.",0
986905,to boost his business.,0
986876,"to buy clothes; to buy shirts, blouses, pants, skirts, dresses, underwear, etc. to sell during the Christmas season.",0
987598,to buy more cows for slaughtering during the festive season.,0
986910,"to fulfill orders of bed sheets, towels, bedspreads, custom jewelry.",0
990367,to purchase inventory for the holiday season.,0
990507,to buy a new collection of women's clothing to sell from his stall. .,0
989556,"to solve her health problems that she began to feel lately, and she impatiently wants to get rid of the health problems.",0
990183,to buy a heating boiler and of course she will finally settle the heating system in her flat ,0
990186,"to buy a new, fashionable, and elegant assortment of jewelry and attract a lot of customers for purchases",0
990220,to pay for a new stock of winter clothing to resell to customers.,0
989121,to expand her business by purchasing a large quantity of beans to sell.,0
990194,to purchase more food products such as potatoes and bananas.,0
990258,to buy more clothes to sell.,0
989252,To purchase a car and start serving people as a taxi driver,0
989214,To purchase a motorcycle for a transportation business and hopes this will enable him to serve more customers and make more income to educate his children.,0
989304,"to purchase pork rinds, fresh cheese, beans, corn and other ingredients.",0
988799,to purchase women's and men's clothing at wholesale.,0
989163,to complete his house.,0
989519,to harrow. ,0
990058,to stock up the grocery store with inventory items and replace a cash register.,0
990137,to purchase some new tools for his garage and mechanic work,0
989357,to continue studying Textile Quality Control and become an excellent professional.,0
990148,to renovate her house's roof before winter,0
989354,"to buy rice, sugar, butter, soap, flour, spaghetti, sauce, limes and more for her business.",0
990838,to strengthen her inventory of items like spices and vegetable oils.,0
986898,to buy the necessary construction materials.,0
986926,to buy more propane gas tanks wholesale.,0
988753,"to buy four pigs, soft drinks, staples (like rice, oil, sugar), and Maggi soups.",0
988761,"to buy high-quality and low-quality bananas and fuel, which will be used for transportation.",0
987800,"to buy merchandise, coffee tables and rugs.",0
989294,to buy supplies for his product and increase his stock.,0
989360,to buy candies wholesale for his business.,0
987315,"to buy stainless steel necklaces, rings, earrings, and second-hand clothing.",0
988734,purchase larger quantities of cheese.,0
988748,"to buy plastic, aluminium and steel products",0
988752,to buy urea and diesel.,0
988765,to purchase various products for a grocery store and banana plantation. ,0
988766,purchase agriculture products.,0
989323,to buy display cases to show clothes for sale.,0
989331,to construct a wall to expand the atmosphere of her neighborhood store and to give her security.,0
989325,to finish his studies in Mechanical Production.,0
990018,to pay for tuition fees and school supplies.,0
990033,to cover the cost of his son��_��__��_��___��_��__��_��____s tuition and school supplies.,0
990286,to buy sheep and feed and then sell them on.,0
987040,"to purchase beer, soft drinks, spirits, sweets and provisions.",0
988792,"to buy more clothing like pants, sports jerseys, stockings, etc. wholesale.",0
989545,"to buy raw meat, ingredients and materials used in her food vending business.",0
988741,"to buy keratin, vitamins, hair dye, perms, peroxide, hair lightener, and fingernail polish.",0
988759,to buy metal sheets and poles and to workers.,0
990023,to pay for tuition costs and non-tuition costs.,0
989314,"to buy candy, soft drinks, staple grains, coffee, soups, eggs, gelatin, sugar, etc.",0
989913,"to buy candy, candles, eggs, noodles, cooking oil, detergents, biscuits, nuts, milk, cigarettes, coffee, children's milk, soft drinks and hard drinks.",0
987784,to buy merchandise.,0
988749,"to buy flour, sugar, flavoured jellies, moulds, etc.",0
989740,"The loan will allow her to buy naranjilla plant to start a new plot, fertilizers and pay labor to fumigate the ground",0
989459,to buy women's clothes for the new season.,0
989611,to purchase a minibus and work on a minibus line to transport people and get a stable income.,0
988725,To buy supplies to sell to her clients at their workplace.,0
988735,"purchase dress shoes, women's school uniform shoes, sandals and slippers.",0
988769,to buy fashionable cosmetics to support her child.  ,0
990232,"to buy large quantities of beans and rice in order to resell them and increase his earnings.

",0
989551,for the purchase of one more cow for his farm and also a lot of fodder for his all farm cattle,0
989593,"to buy guestroom furniture, making it comfortable and attractive for his family and guests as well",0
989566,to buy pigs & cattle fodder.,0
989574,to pay for her husband's hospital treatment.,0
990116,to harrow the land until the harvest.,0
988675,"to buy groceries and canned products for Christmas dinners, and products such as clothing, shoes, and more cosmetics.",0
989575,to buy wedding dresses for increasing working capital.,0
990081,to buy a sheep to feed and resell.,0
989110,"to purchase a wholesale stock of rice, pulses, ?snacks and cleaning materials.",0
989152,to expand his shop and buy food supplies and coffee to develop his business,0
989581,"to expand and redecorate his shop, and to buy new tools to do upholstery padding.",0
989573,"to buy drinks, chips, biscuits, and kitchen supplies for her store.",0
989578,"to buy more computer hardware such as mouses, cases, keyboards, and monitors to sell.",0
989584,to buy women's and children's clothes and blankets for the new season.,0
989514,to cover his tuition fees for his first to fourth years of school,0
989512,to begin a trading business.,0
989595,to renovate a house and rent it out in order to get stable income.,0
988337,to increase her merchandise with new items for the upcoming Christmas season.,0
989043,to buy the necessary needs to make necessary maintenance for her house to keep it a healthy living place especially in winter.,0
989142,to purchase new released beauty products and tools to develop her business in a well managed way. .,0
989553,"to increase her merchandise, with new items and offers for the upcoming Christmas season.",0
989558,to buy products for her grocery store.,0
987492,to buy a variety of clothing.,0
988119,buy sports shoes to sell,0
987969,buy vests at wholesale.,0
987976,Buy potatoes by the quintal ,0
987997,To buy skirts wholesale,0
988667,to buy fabrics for his tailoring business,0
988773,"to purchase meat (beef, chicken, and pork).",0
989638,to buy ox to be sold. ,0
987974,to buy groceries wholesale.,0
988555,to buy new seeds and fertilizers,0
989454,to buy shoes for the new season.,0
986969,to buy more food items so he can prepare and sell them in his eatery.,0
987005,"to buy an overlock sewing machine and supplies wholesale (fabric, thread, trim, and buttons, among others).",0
988407,pay for the allowances of her son��_��__��_��___��_��__��_��____s employment application abroad.,0
988706,to start his own construction company.,0
987234,to buy livestock to pasture land.,0
987884,"to purchase basic grains, drinks, eggs, sugar, oil, and other products to fulfill the daily demands of her customers.",0
987931,"to buy more clothes for women, men and children.",0
988710,to buy new furniture for her house.,0
988961,to buy a motorbike.,0
989434,to buy men's and women's clothing for the new season.,0
986953,"to buy basic items such as corn, quesillo, beans, loroco, oil, etc. to continue selling pupusas.",0
986998,"to supply his business with grains, groceries, cleaning products, dairy products and soft drinks.",0
987059,"to purchase of fertilizers, irrigation, manure, and fungicides to continue his farm work and maintain his crops.",0
987774,to buy a new clothes collection before the holidays for her shop.,0
987820,"to buy firewood, land and sand to make bricks; he will also carry out repairs to the vehicle he uses to transport goods.",0
987891,"to purchase basic grocery items like rice, beans, sugar, and oil to sell in his store.",0
989217,to cover his semester fees.,0
987949,to buy vegetables at wholesale.,0
987958,to buy baby clothing in bulk.,0
989233,to purchase more charcoal to sell.,0
989258,"to buy more rice, beans and maize flour to sell.",0
986955,to buy a new line of infant's clothing.,0
987132,to purchase construction materials to repair her house.,0
987930,to buy balanced animal feed in bulk.,0
987946,to buy clothing wholesale.,0
987960,buy cattle,0
989114,"to purchase all the required tools, and open an auto repair center.",0
987939,to buy blankets at wholesale.,0
988520,"to increase her business merchandise with a special, new winter collection.",0
988922,"to buy new electrical components and inventory such as bulbs, switches, sockets, etc. for her husband's electrician shop.",0
987868,to buy a pair of steers.,0
988284,to buy automobile parts and repair his car.,0
988303,to buy livestock and start a new business.,0
988139,to buy seeds and mineral fertilizers,0
986529,to purchase cotton seeds and mineral fertilizers,0
987893,"to purchase clothes, shoes, etc.",0
989177,buy more ?cleaning materials and air fresheners to sell.,0
989187,to increase her product inventory with more kitchen and household supplies.,0
989209,"to pay for new products, such as food supplies ?and snacks, and new coffee machine to increase his income. ",0
985372,to purchase a variety of wholesale women's bags to supply her business for the Christmas holiday.,0
987916,to buy wool and thread in bulk.,0
987924,to buy milk in bulk.,0
987927,to buy potatoes at wholesale.,0
