id,description,value
993231,purchase molds and bases. ,2
993237,"to purchase grocery products such as candy, soda, rice, sugar, and pasta.",2
992077,to pay his tuition,2
992430,to purchase cheese and eggs to sell at the market.,2
989899,"to buy oil, rice, beans, sardines, sugar, and bread, among other items.",2
990704,To invest in her son's fruit shop.,2
990730,to buy more stock of clothes and shoes.,2
990742,to buy more stock of ingredients for preparing food.,2
990810,"to buy more stock of sugar, bread, flour, soap and other items",2
993057,"to purchase stock of various home products, such as bed linens, mattresses and utensils, and start a trading business.",2
993132,to start a trading business with used and new clothing.,2
992899,"to buy more barley, alfalfa, wheat to resell.",2
993538,to buy food for the piglets,1
993684,to buy wooden sticks and other things for covering his plants.,2
989831,to buy necessary construction materials.,2
989874,to obtain working capital as he wants to provide maintenance to his comercial locale and make some improvements.,2
990155,to buy beauty products for salon use.,2
990729,"to buy hair care products, skin products, and bleaching and whitening creams for her beauty salon.",2
990758,to buy a new motorcycle,2
990760,to provide more mobile airtime credits to his community,2
990763,to purchase a fresh and seasonal stock of fruit for her husband's fruit shop.,2
990777,to buy more clothes to stock and sell.,2
990778,to provide more mobile airtime credits to his community.,2
990780,to buy more stock of fruits and vegetables.,2
986002,"to purchase more general merchandise like soap, sugar, sweets and crates of sodas for selling.",2
989829,to buy the construction materials she needs.,2
990749,to buy more shoes and clothes to sell.,2
990755,to purchase a new rickshaw for her husband's transportation service.,2
990715,to buy clothes at cheap prices in large quantities to resell in her community.,2
990745,to buy more welding materials.,2
990748,"to buy seasonal and fresh fruits such as bananas, apples, and oranges for her husband's shop.",2
990753,"to buy more sugar, bread, flour and other items.",2
989818,"to buy soft drinks, bread, and candy, among other products for her store.  ",2
989819,to buy cement and sand.  ,2
989821,"to buy used and new clothing such as: skirts, shirts, dresses, pants, shorts, etc., so that her business will be more competitive and attract new clients
",2
990714,to help her son in repairing his rickshaw's engine and for purchasing new tires so he can continue his transportation services. .,2
990724,"to buy more stock of bread,soda, rice, sugar and other items",2
990736,to purchase more stock of ingredients for preparing food.,2
990738,to purchase cocoa and sell to cocoa companies.,2
989814,"to buy cement, sand and pay for labor.",2
990122,"to purchase bales of clothes; dheras, dresses, skirts etc for resale.",2
990673,to buy fish.,2
990692,to buy more stock of rice to sell.,2
990646,"to buy  bottled water, soft drinks, cooking oil, vinegar, soy sauce, salt, canned goods, diapers, coffee, and biscuits.",2
990658,To help her husband buy a new rickshaw.,2
989791,to buy fashionable clothing at good prices in order to sell it.,2
989793,"to invest in staple grains, dairy products, cold meats, sweets, drinks and other products to stock his shop with.",2
989796,"to buy pigs, to gather basic grains, and to buy plastic items.",1
990603,to buy more seafood to sell.,2
990613,to buy additional groceries to sell.,2
990630,to buy rice to sell,2
989738,to apply and incorporate plant sanitation products and fertilizers and to pay for labor for his coffee harvest.,2
989739,"to buy corrugated tin, lumber, wire, and nails in order to construct a porch on her residence and in this way to offer better security to her family.",2
989744,to buy the necessary construction materials.,2
989745,"to buy seeds, fertilizer, manure, pest control, herbicides, etc. and improve the land.",2
989759,to buy corn by the quintal.,2
989761,"to buy enchildadas, enredados (elephant ears) and banana fritters.",2
989778,"to buy snacks, beverages, basic grains, coffee, soups, eggs, gelatins, sugar, etc.",2
989783,"to buy a cow he will care for, fatten up and sell.",1
988657,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",2
993246,"to expand her store buying chicken, eggs, groceries, cookies, sugar, flour.",2
992996,"to pay his semester fees for his fourth year, studying Computer Information Systems.",2
992182,To buy special facial and barbering needs and tools to develop his newly established business,2
992897,"to increase and diversify her Christmas gifts and gadgets collection, and to acquire newly released Christmas themed decorations.",2
993062,to buy stock of beans to sell.,2
992887,"to buy more soap, toothpaste, sugar, and other items to sell.",2
993258,"to buy items of traditional clothing such as g�ipiles, sashes and skirts.",2
992230,"to purchase more cake, sweets, milk and general items to resell in her store",2
992707,to purchase baby pigs to raise and sell in the future.,1
992920,"to buy cement, paints, iron rods, nails and other building materials.",2
992940,to purchase a car and start serving local people as a taxi driver .,2
993052,to use part of his loan to buy sewing materials and the rest on cloth to sell.,2
993626,to add new products requested by her customers to her inventory.,2
991638,To purchase ducks and high-quality feeds for both ducks and ducklings.,1
992722,to purchase fruit to resell,2
992725,to purchase baby poultry to raise and sell in future.,1
992726,to purchase fruit to resell,2
992864,to buy new equipment for Opel car body repairs.,2
993315,to purchase ingredients to make cakes for sale.,2
989734,"to invest in merchandise for her business, such as basic grains, pitchers, crates, and plates, among other plastic products.",2
990500,to buy feed and more copra from farmers.,2
989700,"to buy feed for her pigs and to pay for the costs that go into the harvesting of basic grains.
",1
989713,"to buy what is necessary for the mill, such as sashes, discs, knives. etc.",2
989715,"to buy animal feed to keep the cattle and the pigs robust and healthy, and also to pay workers to plant basic grains.",1
989719,"to invest in the purchase of food products such as cereals, water, snacks, grains, etc., to stock her mini-store.",2
990434,"to buy chicken meat, chicken intestines, chicken heads, and backbones.",2
990436,to buy feed and piglets,1
989526,to buy building materials,2
989694,"to buy metal sheets, poles, pins and to pay labor to change the roof of his home.",2
989696,"to buy cheese, fried pork rinds, oil, drinks, flour, snacks, sweets, rice, etc to have a more varied selection.",2
989703,"to purchase cement, sand and gravel and to pay for labor to pour a cement floor in his home.",2
989711,"to buy more clothes and products, all wholesale.",2
990107,to buy a decent motorbike for commuting to work,2
990432,to buy more dried fish.,2
989345,"to invest in: seasonal clothing, basic ingredients for selling pupusas, snacks and drinks for her chalet.",2
989669,"to invest in staple grains, snacks, beverages, sugar, pastries, and other products for her store.",2
989670,"buy a large quantity of staple foods, canned goods, sausages, and meats.",2
989672,"invest in staple foods, pastries, drinks, candy, among other products that are requested by his customers.",2
989680,to buy a cow to fatten and add to his herd.,1
989688,"to buy doors, sheet metal, poles, and pins so he can replace the doors and the roof of his house.",2
990091,to buy another  motorcycle.,2
990095,to invest in her husband's fruit shop.,2
990098,"to purchase soft drinks, assorted canned goods and toiletries.",2
990201,to buy charcoal and other supplies for her grocery store.,2
986059,to buy cosmetics to sell.,2
987887,to buy fruit and seafood.,2
989664,purchase new products and a case in which to display them.,2
990149,"to buy more stock of bags, caps, and other items.",2
990170,"to provide more mobile airtime credits to his community, which needs access to such a service.",2
990089,"to buy more stock of eggs, water, juices and snacks",2
990138,to repair her husband's rickshaw,2
990161,"to buy sugar, flour, rice, tomatoes.",2
990082,to buy photography equipment,2
990084,to buy beauty products for salon use,2
990085,"to purchase shoes, ready to wear clothes, underwear, and cosmetics products",2
990103,to buy a new stock of milk to offer for sale,2
990130,to invest in her beauty parlor.,2
993102,"to buy a new collection of clothes, cosmetics, and winter blankets to sell.",2
993105,to pay for a cow and fodder for the cattle so the farm will continue providing income for her family.,1
990055,"to buy more stock of mattresses, jugs, flasks, containers and other items.",2
990067,to buy groceries.,2
990068,"to purchase additional supplies like meat, chicken, sauce and bamboo skewers.",2
990077,to buy more stock of shoes and belts.,2
993036,to cover his ?semester fees,2
989355,"to buy cement, sand, gravel, bricks, and iron bars in order to build a room in her home.",2
989356,"to lay a cement floor in the hall of his house and thereby improve his quality of life; he is doing this above all for his children, whom he is always looking to protect.",2
989358,"to buy soups, eggs, basic grains, soft drinks, sweets, pastries, etc.",2
989359,"to buy cement, sand, gravel, bricks and iron to finish the walls of his house.",2
989361,"to buy clothing, beauty products and other items to offer her customers.",2
990050,to buy more items to sell in her general store.,2
989297,to buy more coconuts wholesale.,2
989340,"to have a store of basic goods, because he has sales experience. ",2
989346,to buy tires and provide maintenance to his pickup truck.,2
989349,"to buy metal sheets, poles, pins, nails and wire to improve the roof and part of the walls in her house.",2
989350,to buy more wholesale wood.,2
989978,to buy more frozen food to resell.,2
989983,to buy a new motorcycle,2
989316,to buy more coconuts at wholesale.,2
989317,"to invest in lotions, deodorants, make-up, etc., for her business of selling beauty products.",2
990029,"to buy more stock of potatoes, onions and other vegetables",2
989298,to buy 100 pound sacks of corn,2
989300,"to buy cracklings, cheese curd, beans, corn and more ingredients.",2
989789,"to buy sodas, bread, toothpaste, sugar, salt for sell.",2
989920,"to purchase additional items like canned goods, bread, cooking oil, coffee, cereals, soft drinks, snack foods, etc. to sell.",2
990001,to buy a camera,2
990006,to buy shoe making and repair materials,2
990015,to replace out-of-stock items at his butcher shop.,2
987963,to buy more products to stock her store.,2
988796,to buy more accessories and parts wholesale.,2
992446,to purchase 2 dairy cows.,1
993145,"to buy rice, sugar, chicken, oil and oats",2
992517,to purchase ceramic floor tiles and to pay workers for their labor.,2
992509,to stock her business with gallons of paint for the December season.,2
992361,to purchase chickens and set up a poultry-farm .,1
992804,to buy mineral fertilizers and seeds.,2
991429,to expand her business.,2
992692,to purchase more baby fish to resell.,2
992715,to purchase baby pigs to raise and sell in future.,1
992347,to increase his general store inventory and serve more customers.,2
992730,"to purchase more cake, sweets, suger, milk to resell.",2
992437,to purchase a large quantity of sorghum for sale.,2
992695,to purchase baby pigs to raise and sell in future.,1
992733,to purchase clothing to resell.,2
992741,to purchase fruit to resell.,2
992765,to purchase fruit to resell.,2
992767,to purchase baby livestock to raise and sell in future.,1
992531,to pay for an operation for gastric problems that she suffers from so that she can reestablish herself and conduct her business normally and be able to help her son.,2
992631,to purchase more fish to resell,2
990269,"to buy inputs, toys especially, for this Christmas season.",2
990273,to start her bar/store business and buy inputs to begin with and some chairs and tables for the place.,2
990275,to buy a new chair for the salon and some treatments to keep selling them,2
990276,"buy supplies for the holidays, when demand for food and drinks is highest.",2
992351,"to buy shampoo, perfumes, cosmetics and beauty products .",2
992529,to pay for a prostrate operation so he can function normally.,2
992535,"to pay her mother's medical expenses for a traffic accident, so that she can get back to her normal life.",2
992545,to produce honey for sale in order to make a better income for his child.,1
992554,start an apiculture business to produce honey and generate better income for his family.,1
991909,to pay for ophthalmic treatment.,2
990318,to purchase more wholesale dairy products.,2
992576,to buy a stock of dresses and jeans.,2
990021,to buy seed to plant.,2
990069,to buy feed and fertilizer,1
990144,to buy 3 more dairy cows,1
992526,to buy groceries for his store.,2
992711,to purchase baby pigs to raise and sell in future.,1
992714,to purchase baby cow to raise and sell in future.,1
992717,to purchase baby cattle to raise and sell in future.,1
992719,to purchase more equipment to peel rice.,2
992720,to purchase baby poultry to raise and sell in future.,1
988747,to buy necessary building supplies,2
988760,"to buy more soups, eggs, basic grains, sodas, sweets, sweet bread, etc.",2
988774,to buy more fruits and vegetables.,2
988785,to purchase household appliances and a variety of merchandise.,2
988787,to purchase dairy products and natural ice pops at wholesale.,2
988791,"to purchase more soups, eggs, basic grains, soft drinks, sweets, sweet breads, etc., to sell.",2
988794,to purchase more cell phone accessories and spare parts in bulk.,2
989785,to cut and transport his sugarcane for sell.,2
989805,to buy hides and skins.,2
989863,to buy dry fruits for her husband's shop,2
989868,"to buy soft drinks, canned food, cooking oil, soy sauce, shampoo, candies, chips, detergent, sugar and seasonings.",2
989901,"to purchase bundles of wheat flour, maize flour, and cooking oil",2
988742,to purchase corn for quintals and lime powder.,2
988751,to buy more fruits and vegetables.,2
989770,to buy building materials like bricks to build his house.,2
989827,"buy more inputs, diverse products and toys for this special Christmas season.",2
983220,to buy construction materials and renovate his home,2
987873,"to buy agricultural inputs such as fertilizers and compost, to pay the day workers and prepare the land for cultivation.",2
988931,To purchase wheat seeds,2
989806,to buy maize and soya beans to sell.,2
989823,"to buy restaurant inputs like beers and snacks, and to hire an employee for this Christmas season.",2
987936,"to buy maize seeds, fertilizer, and pesticides for his land and to hire labourers",2
987950,"to buy supplies for her business such as flour, oil, and drinks.",2
987962,purchase cosmetics and clothing to sell.,2
988172,to buy food for fish and improve the ponds where he breeds them.,2
989154,to buy bundles of bed sheets and bedspreads in different colors and designs,2
989156,to purchase good-quality cloth of different colors to earn substantial profits through this investment,2
989432,to buy additional stock of groceries to sell.,2
989536,"to add maize, beans and millet to her stock of cereals.",2
989605,"to buy rice, sugar, grains, biscuits, oil and flour from the market at lower rates to make stock available for her customers.",2
989642,"to buy more stock of food for her cafe, including maize and wheat flour.",2
989654,to purchase stock of firewood and more bales of lessos for resale,2
989668,to buy additional stocks of groceries to sell.,2
989686,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",2
989767,to buy cement for construction.,2
990374,"to buy shoes, perfume, and clothing to supply his business in order to make sales.",2
987961,to buy products for the store ,2
988160,buy more grooming products and improve the salon,2
989425,to buy additional stocks of groceries to sell.,2
989438,to purchase more stock for her son's general store.,2
989684,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",2
992489,"to buy fertilizer, insecticides, herbicides and improved corn seeds. With another part, he will pay for the preparation jobs of 2 blocks of land.",2
992456,"to buy pants, shirts, and underwear.",2
989602,"to purchase more reels of threads, packs of buttons, ribbons and laces for meeting her orders on time.",2
989603,"to buy additional grocery items including oil, milk, sugar and juices",2
989639,to purchase spare motorcycle parts for resale,2
989625,"to purchase shoes, handbags, clothing materials, and blankets to sell to her customers.",2
989626,to buy more ladies and children's clothes for retail ,2
989645,to buy shoes and shoe soles for resale,2
992206,to pay for the treatment course of his mother at the hospital,2
992314,to cover the expenses of her husband�s surgery and then the course of treatment at the hospital,2
987794,"to invest in basic ingredients and propane oil to make tamales, pupusas and riguas.",2
987803,to buy products and plastic bags for his business,2
988897,to buy furniture,2
988086,to buy fertilizers for his coffee crops.,2
988092,to buy feed for his pigs; he also needs to make some improvements to and enlarge his pigsty.,1
988094,to construct a tank for water for the pigs so that they can be better nurtured.,1
988095,to puchase a new motorcycle and to be able to complete the paperwork for the one that he already has.,2
987885,"to invest in corn, seasonings, drinks, chocolate, cheese, shredded pork, oil, etc. in order to make and sell pupusas.",2
989057,to purchase more stock of lessos for resale,2
992289,"to pay for candies (1,000 kg), walnuts and hazelnuts to meet high demand for the New Year holiday season.",2
992429,to buy secondhand clothes for selling.,2
992438,to increase her capital and buy a large quantity of clothes for resale.,2
992302,to enlarge the number of his livestock with two more calves and also he will buy fodder for all his farm cattle,1
991795,To start trading business with fruits and vegetables,2
992161,to purchase stock of products and to start trading with fruits and vegetables.,2
990238,to buy pigs and chickens to stock her business so she can offer better products and a good service to her clients. ,1
990279,to pay for maintenance to improve his vehicle in order to provide a safer service and be available whenever the customers need him.,2
990317,"to purchase clothing, disposable plates and utensils, basic grains, French bread, etc. in light of the upcoming Christmas season. ",2
990362,"to buy clothing for women, men and children. The approaching Christmas season is a good time to increase her income.",2
991919,"to buy perfumes, lotions, creams, shampoo, deodorants, etc. in brief.",2
989695,to purchase merchandise to stock her neighborhood shop.,2
990936,to buy fodder for his pigs and he needs to provide his pigs with as much fodder possible for winter,1
992236,to renew her stall�s clothes assortment with new winter season women's clothes.,2
992261,to buy two bulls and fodder for his cows.,1
992204,to buy tables and chairs for his cafe,2
989592,To buy children's clothes for the new season,2
989689,"to buy detergents and soap, as well as intending to take advantage of the season to invest in Christmas decorations.",2
990949,to buy winter tires and gas for his car.,2
992250,for paying for his wife�s treatment with special medicine.,2
992265,to complete the repairing of his flat making it clean and comfortable before the New Year holidays.,2
992277,to enlarge the number of farm cattle.,1
992405,to pay for necessary dental surgery.,2
990563,to buy20 sheep for fattening and resale,1
991739,to open a general store and have her own business activity.,2
991866,to buy more plated jewelry and products for personal use.,2
991888,"to buy sweets, sodas, basic grains, coffee, soups, eggs, gelatins, sugar, etc. wholesale.",2
991940,to buy fish to sell,2
991943,to buy piglets & feed.,1
991946,to buy meat for her restaurant.,2
992062,"to buy ingredients like milk, sugar, fruits and other materials for her food production business.",2
991873,"to buy more soups, eggs, basic grains and beans, soft drinks, candies, sweet bread, etc.",2
992270,to purchase baby pigs to raise and sell in future.,1
992276,"to purchase baby poultry to raise, and to buy supplies for farming.",1
992286,to purchase more vegetables to resell.,2
991871,to buy plastics and notions to sell.,2
992220,to purchase a machine and more cloth.,2
989492,to buy bestselling drinks and to increase on his pig stock.,1
992228,to buy more seafood to sell.,2
992234,to purchase baby fish to raise and sell in the future.,1
992245,to purchase poultry to resell.,1
992247,to pay for her surgery at the hospital.,2
989462,to buy additional stock of groceries to sell.,2
991552,to pay his university educational fees for a BA in English Language,2
990024,to buy more stock of mobile phones and accessories.,2
990952,to purchase an asset motorcycle for transportation service.,2
983874,"To start his chicken breeding business, and to be able to provide a better future to his daughter",1
986558,to buy the best-selling farm supplies to meet his customers' demand.,2
991071,to buy fruit to sell.,2
991165,to pay for ophthalmic treatment,2
991776,to rent rice fields to harvest and sell.,2
992142,To purchase spare parts for motor maintenance.,2
992174,to pay for his university tuition to pursue his studying in the Health and Fitness department.,2
989604,"to purchase more grocery items including grains, peas, flour, sugar and tea to cater to the maximum number of customers and generate a healthier source of income.",2
991184,to purchase corn and beans to stock her business and sell.,2
992072,to build a pigsty.,1
991760,"to purchase more fruits like bananas, passion fruit, etc. for sale.",2
991778,to pay for tuition and non-tuition costs.,2
992224,to buy groundnuts to sell.,2
988090,to buy more cattle as well as agricultural inputs to improve his pastureland.,1
989895,to buy cattle.,1
991206,"to buy cattle, have more animals, and make use of the grass that grows in his land.",1
991706,"to buy sheep, feed them, and resell them.",1
991858,to buy fishhooks and plastic bags for his fishing business.,2
989371,buy more pigs and food and vitamins for them.,1
989381,to purchase four sacks of feed and groceries,2
989414,to buy more home products to offer for sale.,2
987944,"to buy a heifer to raise, fatten, and sell.",1
988652,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest",2
988685,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest",2
991773,to service his boda boda,2
992155,to increase his capital and buy a large quantity of potatoes for resale.,2
990793,to buy more stock of tailoring materials,2
991159,to buy food products and seasonal Christmas merchandise to sell.,2
991642,"to buy the fast moving items in his duka (shop), and to increase shop inventory.",2
991121,to give his grand-child Armando a proper home in which to make his dream come true: to become a doctor.,2
991132,to buy mattresses.,2
991197,to buy a refrigerator and soda counter to improve her business.,2
991635,"to purchase piglets, ducklings and high quality feeds.",1
991680,to buy more products,2
987875,to purchase a refrigerator to store more ice cream and to maintain a motorcycle that he uses in his business.,2
987878,to pay for the harvest of his staple grains crop as well as to purchase bags to store them in.,2
987889,"to buy rice, sugar, coffee, eggs, cheese, milk and bread for her business.",2
987895,"to buy more staples such as sugar, rice, beans, corn, oil, milk, coffee, salt, eggs and other products.",2
988683,to pay for the gas installation at his house.,2
988687,to buy merchandise for her business,2
989125,to purchase more handbags for resale.,2
989168,to invest in her husband's crockery business.,2
989197,to  purchase newly released accessories and cosmetics especially for the coming Christmas season.,2
989213,to purchase more stock of clothing,2
989215,to purchase more hand bags for selling.,2
987883,"to invest in special paper for repairing speakers, copper, glue, speaker cones, wire, and other materials that are necessary for equipment repairs.",2
988678,to buy a milking cow,1
988681,to buy a cow,1
989061,to purchase more bales of clothes for resale,2
989086,to invest in her husband's taxi repair.,2
989101,to invest in repair of her husband's transportation rickshaw.,2
987870,to buy an assortment of bread to resell. Another portion will allow her to buy clothing articles with new styles to satisfy the taste of her customers.,2
988610,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest",2
988047,"to buy some packages of ��ame"" and ""yuca� (traditional Colombian tubers), corn and some chili pepper.",2
988081,"buy products like rice, oil, grain, disposables, and an umbrella to improve her food place.",2
988674,to buy a milking cow,1
988964,to purchase more coconut supplies for resale.,2
988987,to buy more cows for fattening to sell.,1
988990,to buy more cows for fattening.,1
989000,to buy more cows for his farm.,1
988500,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest",2
988699,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",2
988701,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",2
988909,help her son invest in his barber shop.,2
988951,to increase the shop inventory to meet his customers' demand at his store.,2
987839,"to make silage to feed his livestock, to cut hay, to pay laborers, and to chop the hay so that he has enough feed for the summer.",1
987831,to buy a motorcycle.,2
987833,"to buy new clothing, sandals and other personal care products in order to meet customer demand.",2
987838,"to buy bread, meat, tomatoes, cabbage, toppings, beverages, condiments, etc. to make and sell hot dogs.",2
988800,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest ",2
988797,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest ",2
987496,"to buy athletic shoes, t-shirts, jeans and other items to sell.",2
987498,"to buy bedspreads, blankets, tablecloths and sheets to sell.",2
988764,to buy cleaning products.,2
988771,to buy seeds.,2
989857,"to buy supplies for the preparation of natural medicines and for other personal expenses.
",2
989883,"para invertir en su negocio en la compra de una mayor cantidad de cajas de cervezas,de paquetes de gaseosas as� como para realizar algunos arreglos en su local. ",2
990614,to invest in various types of agricultural work for his crops and to buy fertilizer.,2
990633,to buy merchandise and buy a shop.,2
990665,"to invest in the maintenance of a hectare of coffee, ensuring a good 2016 season.  ",2
989826,to pay for dental treatment.,2
989833,to pay for dental treatment.,2
990873,to pay university tuition for BSc. degrees in Chemistry and Psychology.,2
991177,to purchase fertilizers and pay for irrigation.,2
989306,to buy more coconuts wholesale,2
989527,to increase the stock of meat and to buy supportive working equipment for his butcher shop.,2
990281,to buy clothing and perfume wholesale.,2
990334,"to buy beauty products like dyes, body waves, coloring, straighteners, and highlights.",2
991096,to buy wholesale potatoes and vegetables.,2
991819,store rice and then sell it.,2
990370,to purchase fertilizers and pay for irrigation,2
991139,to buy 2 more calves,1
991150,to purchase sheep ,1
990643,to invest in the maintenance and cultivation of 1.5 hectares of coffee in production.  ,2
991564,to pay for his semester fees.,2
991594,to buy some seeds and mineral fertilizers and to pay for the land's rent.,2
991058,to buy Christmas products to sell.,2
991073,to buy clothing merchandise and raw material for her crafts.,2
991493,to buy seeds and mineral fertilizers for new sowing.,2
991530,to replace her old tools with new ones and to add a section for manicures to better serve the ladies at her salon.,2
991775,to raise rams to sell.,1
991779,to buy a large supply of corn to resell.,2
990259,"to buy more soups, eggs, basic grains, soft drinks, candies, pastries, etc.",2
990283,"to buy trammels and fishing nets, and to pay for boat maintenance.",2
990687,"to purchase wheat, rice, flour, pulses, soaps, shampoo, detergent, and biscuits for her husband's general store. ",2
990811,"to purchase more milk, sugar, salt, cake, and general items to resell.",2
991145,to buy three calves.,1
989708,to purchase needed construction materials.,2
990378,to pay for ophthalmic treatment.,2
990387,"to purchase new collections of clothes: blouses, dresses, jeans, bermudas, etc.",2
990494,to buy three heifers in order to increase her herd,1
990709,to buy warm clothing for her clothes selling business from her home.,2
990908,to purchase one more cow for his farm and also fodder for all his farm cattle.,1
991317,to purchase poultry to raise and sell in the future.,1
991320,to purchase baby poultry to raise and sell in the future.,1
991348,to purchase a baby cow to raise and sell in the future.,1
991403,to purchase fish to resell.,2
991408,to purchase fish to resell,2
988682,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest. ",2
988730,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",2
988731,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",2
988501,"to buy stock of retail goods e.g. cooking fat, flour and soft drinks.",2
988709,"to buy food and clothing, eliminating pressure to sell his maize for low prices at harvest.",2
988717,"to buy food and clothing, eliminating pressure to sell his maize for low prices at harvest.",2
988722,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",2
988726,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",2
990431,"to organise her premises better to offer dishes to diners using a better system, and to earn a higher income for her daughters.",2
991346,to purchase baby poultry to raise and sell in future.,1
988546,to purchase more items for his retail shop,2
983571,to renovate his teahouse,2
987282,"to buy: cement, sand, gravel, a bricks to build a retaining wall in the area shown in the picture.",2
987288,"to buy cement, sand, gravel, bricks and iron to build a room in her house.",2
988272,to buy greater variety of cloth in different colors for her business to get a boost in her earnings.,2
988429,to buy new products for her shop,2
988431,to purchase plastic shoes.,2
988434,to purchase shoes.,2
988435,to purchase more stock of clothes for resale.,2
988442,"to buy cooking oil, wheat flour, sugar and detergent.",2
988502,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest",2
988550,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest",2
988578,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",2
988583,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",2
988585,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest.",2
988602,"to buy food and clothing, eliminating pressure to sell his maize for low prices at harvest.",2
987274,"buy makeup, clothing for men and women, sandals for girls, and articles for the home, among other products, to sell.",2
987278,"to purchase new equipment, such as an amplifier, speakers with integrated lights and a DJ controller.",2
986247,buy more chickens at wholesale price.,1
986907,to buy a cow.,1
987231,"to buy: cement, stones, gravel, bricks, and iron to construct a hallway in her home.",2
987226,"to buy"" cement, stones, gravel, bricks, and iron to construct a room in her home.",2
988465,to buy shoes for this winter season.,2
988509,"to purchase a stock of cosmetics, including hair chemicals, sprays, lotions, braids and creams to sell.",2
989820,"to pay for implementation and supplies for a pizza shop, so she can better sell her products to the public and generate income for her daughter.",2
990204,to restore out-of-stock items in her mama lishe food store.,2
990371,to purchase shoes and a shirt.,2
991313,to purchase baby poultry and pigs to raise and sell in the future.,1
991369,to purchase baby pigs to raise and sell in the future.,1
987207,"to buy rice, beans, coffee, sugar, bread and detergent, among other products, to improve her shop's inventory.",2
987209,"to buy lotions, shampoos, and other personal use products.",2
987213,to hire help to work with his crops which are ready to be harvested.,2
987219,to buy pigs because they are selling them at a good price.,1
989291,to buy cooking ingredients to sell empanadas wholesale.,2
991033,to buy more cattle for selling.,1
990800,to purchase fish to resell,2
990820,to purchase calves to raise and sell in the future.,1
990835,"to buy a new fridge, pots, stove and pans.",2
990896,to purchase animal fodder for his cattle for long winter months,1
990920,for passing a medical exam and also a course of treatment at the hospital for the control of his health state.,2
991125,to buy fertilizer and pay for labor and irrigation.,2
991158,to manage his livestock farm selling beef.,1
991163,to buy cattle for fattening and resale.,1
989318,"to buy soft drinks, staple grains, coffee, soups, eggs, soap, detergents, sugar, etc. at wholesale.",2
987811,to buy more clothing to sell.,2
990985,to buy new women's accessories for his cosmetics store,2
990993,"to buy more soda, juice, milk and water to sell.",2
989047,to purchase more antiques and new household supplies ?to sell.,2
990524,to expand and promote his shop and buy new products.,2
990537,to buy more kinds of products and food supplies to sell to attract ?more customers,2
991144,to raise sheep to resell,1
990822,to purchase calves to raise and sell in the future.,1
989869,to buy a few additional cows in order to increase the size of her herd.,1
989875,to buy six steers for fattening and resale.,1
990245,to buy 100 lbs of corn for making and selling tortillas.,2
990817,to purchase more supplies to maintain her hair salon.,2
991137,to purchase sheep to raise and then resell,1
987191,to buy fertilizer and pay workers to clean and harvest his coffee crops.,2
987202,"to buy soap, detergent, oil, rice and products for her business.",2
988254,"to buy rice, sugar, grains, biscuits, oil and flour from the market at lower rates to make her stock available to her customers.",2
988255,"to pay for land preparation like plowing & harrowing and purchase of good variety of seedlings for healthier, heavier and more produce",2
988324,to purchase additional prepaid airtime credit for helping community members who need access to communication service.,2
988336,to give his community better access to communication and financial services by selling mobile airtime credits and providing bill-payment services.,2
988353,to buy a new motorcycle for transport,2
988362,to purchase animal feeds and farm inputs,1
988402,"to repair the cow shed and buy dairy feed to help cater for his family's basic needs, such as better food and clothing.",1
987205,to buy more shellfish and sell them in the neighbouring communities.,2
987227,"para comprar redes de pesca, para mejorar la pesca artesanal. ",1
988256,to buy more dried fish and eggs to sell to customers.,2
988299,"to buy cattle, goats, and sheep.",2
988304,to purchase charcoal and milk.,2
988345,"to buy more stock of flour, oil, beans, etc.",2
988498,"to purchase stock of wheat flour, maize flour, sugar, rice and firewood.",2
988541,to buy grocery and water for resale.,2
988576,"to buy cereals such as maize, beans, wheat, and millet to sell and she hopes this will enable her to make more profits to provide food for her family.",2
990240,to pay for the last year of university and his degree fees.,2
988230,"to buy drinks, canned goods, noodles, cooking oil, spices, toiletries, candies, chips, biscuits, salt, and sugar",2
988243,"to buy imported used clothes; feed; ""tongog"" (tannin powder)",1
988267,to purchase additional stocks for her buy-and-sell business.,2
987741,to pay graduation costs.,2
987618,"to buy bread, flour, sugar and other items.",2
